row_kind,group,chain_run,criterion,tau_escape,tau_mean,tau_std,n_chains,rhat_aligned
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,nll_ge_init_plus_0p25,1722,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,nll_ge_init_plus_0p5,2788,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,f_margin_le_init_minus_0p5,638,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,f_margin_le_init_minus_1,1173,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,nll_abs_ge_1p5,10379,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,nll_abs_ge_1p7,,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,nll_abs_ge_1p85,,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,f_margin_abs_le_m0p38,,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,f_margin_abs_le_m0p34,84426,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1_chain3,f_margin_abs_le_m0p3,28750,,,,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,d_sqrt_ge_0p05,,10266.25,5.251983752196243,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,d_sqrt_ge_0p1,,21089.75,10.012492197250394,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,d_sqrt_ge_0p15,,32518.5,17.841898254763514,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,ou_ge_0p03,,11274.5,5.259911279353167,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,ou_ge_0p06,,23222.75,11.672617529928752,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,ou_ge_0p09,,35910.75,19.534158116830458,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,nll_ge_init_plus_0p25,,1748.75,39.3816793276603,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,nll_ge_init_plus_0p5,,2805.75,71.20100654719239,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,f_margin_le_init_minus_0p5,,706.5,51.50080905513362,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,f_margin_le_init_minus_1,,1220.75,60.53855520795542,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,nll_abs_ge_1p5,,10176.0,295.42963065113605,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,nll_abs_ge_1p7,,26445.0,0.0,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,nll_abs_ge_1p85,,nan,nan,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,f_margin_abs_le_m0p38,,nan,nan,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,f_margin_abs_le_m0p34,,81470.0,5691.251268394324,4,
summary,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,f_margin_abs_le_m0p3,,39921.0,10709.492673947414,4,
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_d_sqrt_ge_0p05_f_nll,,,,4,1.190388350310132
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_d_sqrt_ge_0p1_f_nll,,,,4,1.4474845797949536
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_d_sqrt_ge_0p15_f_nll,,,,4,1.598905961363377
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_ou_ge_0p03_f_nll,,,,4,1.253406707096997
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_ou_ge_0p06_f_nll,,,,4,1.4600088194024006
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_ou_ge_0p09_f_nll,,,,4,1.6785676208262246
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_nll_ge_init_plus_0p25_f_nll,,,,4,1.0034909340304128
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_nll_ge_init_plus_0p5_f_nll,,,,4,1.0057070600068532
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_f_margin_le_init_minus_0p5_f_nll,,,,4,1.002225690939682
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_f_margin_le_init_minus_1_f_nll,,,,4,1.0027426530029768
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_nll_abs_ge_1p5_f_nll,,,,4,1.1836169255047204
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_f_margin_abs_le_m0p34_f_nll,,,,3,3.4703787967605217
rhat,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI1,,rhat_aligned_f_margin_abs_le_m0p3_f_nll,,,,4,2.083084723695461
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,d_sqrt_ge_0p05,10269,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,d_sqrt_ge_0p1,21090,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,d_sqrt_ge_0p15,32521,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,ou_ge_0p03,11277,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,ou_ge_0p06,23224,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,ou_ge_0p09,35914,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,nll_ge_init_plus_0p25,1712,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,nll_ge_init_plus_0p5,2773,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,f_margin_le_init_minus_0p5,1562,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,f_margin_le_init_minus_1,2789,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,nll_abs_ge_1p5,5453,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,nll_abs_ge_1p7,8201,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,nll_abs_ge_1p85,,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,f_margin_abs_le_m0p38,28141,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,f_margin_abs_le_m0p34,14639,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain0,f_margin_abs_le_m0p3,10061,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,d_sqrt_ge_0p05,10259,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,d_sqrt_ge_0p1,21074,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,d_sqrt_ge_0p15,32493,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,ou_ge_0p03,11266,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,ou_ge_0p06,23205,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,ou_ge_0p09,35883,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_ge_init_plus_0p25,1813,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_ge_init_plus_0p5,2755,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_le_init_minus_0p5,1557,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_le_init_minus_1,2708,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_abs_ge_1p5,5272,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_abs_ge_1p7,8448,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_abs_ge_1p85,,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_abs_le_m0p38,18771,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_abs_le_m0p34,12207,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_abs_le_m0p3,8945,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,d_sqrt_ge_0p05,10266,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,d_sqrt_ge_0p1,21099,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,d_sqrt_ge_0p15,32535,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,ou_ge_0p03,11275,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,ou_ge_0p06,23233,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,ou_ge_0p09,35929,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_ge_init_plus_0p25,1896,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_ge_init_plus_0p5,2815,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,f_margin_le_init_minus_0p5,1556,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,f_margin_le_init_minus_1,2742,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_abs_ge_1p5,5182,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_abs_ge_1p7,8677,,,,
chain,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T100000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_abs_ge_1p85,,,,,
