row_kind,group,chain_run,criterion,tau_escape,tau_mean,tau_std,n_chains,rhat_aligned
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_ge_init_plus_0p5,2755,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_le_init_minus_0p5,1557,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_le_init_minus_1,2708,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_abs_ge_1p45,4855,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_abs_ge_1p55,5574,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,nll_abs_ge_1p7,8448,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_abs_le_m0p2,7834,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_abs_le_m0p3,8945,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain1,f_margin_abs_le_m0p38,18771,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,d_sqrt_ge_0p05,10266,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,d_sqrt_ge_0p1,21099,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,d_sqrt_ge_0p15,32535,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,ou_ge_0p03,11275,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,ou_ge_0p06,23233,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,ou_ge_0p09,35929,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_ge_init_plus_0p25,1896,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_ge_init_plus_0p5,2815,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,f_margin_le_init_minus_0p5,1556,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,f_margin_le_init_minus_1,2742,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_abs_ge_1p45,4998,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_abs_ge_1p55,5909,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,nll_abs_ge_1p7,8676,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,f_margin_abs_le_m0p2,6789,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,f_margin_abs_le_m0p3,11446,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain2,f_margin_abs_le_m0p38,43983,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,d_sqrt_ge_0p05,10270,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,d_sqrt_ge_0p1,21090,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,d_sqrt_ge_0p15,32510,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,ou_ge_0p03,11279,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,ou_ge_0p06,23221,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,ou_ge_0p09,35901,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,nll_ge_init_plus_0p25,1684,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,nll_ge_init_plus_0p5,2664,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,f_margin_le_init_minus_0p5,1536,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,f_margin_le_init_minus_1,2596,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,nll_abs_ge_1p45,5204,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,nll_abs_ge_1p55,5724,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,nll_abs_ge_1p7,9658,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,f_margin_abs_le_m0p2,7572,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,f_margin_abs_le_m0p3,9720,,,,
chain,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600_chain3,f_margin_abs_le_m0p38,16004,,,,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,d_sqrt_ge_0p05,,10266.0,4.96655480858378,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,d_sqrt_ge_0p1,,21088.25,10.404326023342406,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,d_sqrt_ge_0p15,,32514.75,17.745891543302825,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,ou_ge_0p03,,11274.25,5.737304826019502,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,ou_ge_0p06,,23220.75,11.672617529928752,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,ou_ge_0p09,,35906.75,19.534158116830458,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,nll_ge_init_plus_0p25,,1776.25,97.17467091102839,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,nll_ge_init_plus_0p5,,2751.75,63.67299270491375,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,f_margin_le_init_minus_0p5,,1552.75,11.470977871713176,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,f_margin_le_init_minus_1,,2708.75,82.17613197678914,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,nll_abs_ge_1p45,,4861.0,346.9534070544151,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,nll_abs_ge_1p55,,5728.5,137.75945218628982,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,nll_abs_ge_1p7,,8747.0,636.9311841426304,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,f_margin_abs_le_m0p2,,7093.5,754.1734990482406,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,f_margin_abs_le_m0p3,,10042.25,1045.3970138979098,4,
summary,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,f_margin_abs_le_m0p38,,26724.5,12623.348010729958,4,
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_d_sqrt_ge_0p05_f_nll,,,,4,1.0261011229900845
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_d_sqrt_ge_0p1_f_nll,,,,4,1.0341551168533565
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_d_sqrt_ge_0p15_f_nll,,,,4,1.0491470977356734
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_ou_ge_0p03_f_nll,,,,4,1.026446049116615
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_ou_ge_0p06_f_nll,,,,4,1.0365435658059488
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_ou_ge_0p09_f_nll,,,,4,1.0541642849114539
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_nll_ge_init_plus_0p25_f_nll,,,,4,1.0084811212692517
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_nll_ge_init_plus_0p5_f_nll,,,,4,1.0140436260845476
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_f_margin_le_init_minus_0p5_f_nll,,,,4,1.0077610507198425
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_f_margin_le_init_minus_1_f_nll,,,,4,1.0140470902260463
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_nll_abs_ge_1p45_f_nll,,,,4,1.0223335638626516
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_nll_abs_ge_1p55_f_nll,,,,4,1.024739242074827
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_nll_abs_ge_1p7_f_nll,,,,4,1.0265950220318778
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_f_margin_abs_le_m0p2_f_nll,,,,4,1.02520390604387
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_f_margin_abs_le_m0p3_f_nll,,,,4,1.0285803348094582
rhat,w4_n512_h5e-06_T200000_a0.3_b1p0_g3p0_ul_initI2_step1600,,rhat_aligned_f_margin_abs_le_m0p38_f_nll,,,,4,1.1299239731596107
